created_at,updated_at,event_id,entry_id,position,percentage,id
2026-03-18 20:58:33.417146,2026-03-18 20:58:33.417146,1080,25294,4,6.7,311
2026-03-18 20:58:33.417146,2026-03-18 20:58:33.417146,1080,25293,5,6,312
2026-03-18 20:58:33.584022,2026-03-18 20:58:33.584022,1081,25317,1,28.2,313
2026-03-18 20:58:33.584022,2026-03-18 20:58:33.584022,1081,25316,2,17.8,314
2026-03-18 20:58:33.584022,2026-03-18 20:58:33.584022,1081,25309,3,12.6,315
2026-03-18 20:58:33.584022,2026-03-18 20:58:33.584022,1081,25318,4,9.7,316
2026-03-18 20:58:33.584022,2026-03-18 20:58:33.584022,1081,25323,5,5,317
2026-03-18 20:58:33.763077,2026-03-18 20:58:33.763077,1083,25364,1,27.7,318
2026-03-18 20:58:33.763077,2026-03-18 20:58:33.763077,1083,25349,2,19.4,319
2026-03-18 20:58:33.763077,2026-03-18 20:58:33.763077,1083,25350,3,8.5,320
2026-03-18 20:58:33.763077,2026-03-18 20:58:33.763077,1083,25352,4,8,321
2026-03-18 20:58:33.763077,2026-03-18 20:58:33.763077,1083,25366,5,7.8,322
2026-03-18 20:58:33.949654,2026-03-18 20:58:33.949654,1084,25373,1,34.5,323
2026-03-18 20:58:33.949654,2026-03-18 20:58:33.949654,1084,25369,2,28.6,324
2026-03-18 20:58:33.949654,2026-03-18 20:58:33.949654,1084,25372,3,8.5,325
2026-03-18 20:58:33.949654,2026-03-18 20:58:33.949654,1084,25377,4,5.1,326
2026-03-18 20:58:33.949654,2026-03-18 20:58:33.949654,1084,25371,5,4.6,327
2026-03-18 20:58:34.129998,2026-03-18 20:58:34.129998,1085,25389,1,33.9,328
2026-03-18 20:58:34.129998,2026-03-18 20:58:34.129998,1085,25408,2,13.9,329
2026-03-18 20:58:34.129998,2026-03-18 20:58:34.129998,1085,25392,3,9.9,330
2026-03-18 20:58:34.129998,2026-03-18 20:58:34.129998,1085,25397,4,6.5,331
2026-03-18 20:58:34.129998,2026-03-18 20:58:34.129998,1085,25390,5,5.9,332
2026-03-18 20:58:34.312258,2026-03-18 20:58:34.312258,1086,25423,1,25.7,333
2026-03-18 20:58:34.312258,2026-03-18 20:58:34.312258,1086,25415,2,14.8,334
2026-03-18 20:58:34.312258,2026-03-18 20:58:34.312258,1086,25412,3,10.6,335
2026-03-18 20:58:34.312258,2026-03-18 20:58:34.312258,1086,25410,4,10.5,336
2026-03-18 20:58:34.312258,2026-03-18 20:58:34.312258,1086,25409,5,10.3,337
2026-03-18 20:58:34.514142,2026-03-18 20:58:34.514142,1087,25429,1,22.7,338
2026-03-18 20:58:34.514142,2026-03-18 20:58:34.514142,1087,25430,2,17.1,339
2026-03-18 20:58:34.514142,2026-03-18 20:58:34.514142,1087,25435,3,8.7,340
2026-03-18 20:58:34.514142,2026-03-18 20:58:34.514142,1087,25431,4,8.2,341
2026-03-18 20:58:34.514142,2026-03-18 20:58:34.514142,1087,25433,5,7.2,342
2026-03-18 20:58:34.664032,2026-03-18 20:58:34.664032,1088,25452,1,36.9,343
2026-03-18 20:58:34.664032,2026-03-18 20:58:34.664032,1088,25451,2,13.5,344
2026-03-18 20:58:34.664032,2026-03-18 20:58:34.664032,1088,25453,3,7.4,345
2026-03-18 20:58:34.664032,2026-03-18 20:58:34.664032,1088,25450,4,6.5,346
2026-03-18 20:58:34.664032,2026-03-18 20:58:34.664032,1088,25458,5,5.9,347
2026-03-18 20:58:34.848287,2026-03-18 20:58:34.848287,1089,25488,1,36.8,348
2026-03-18 20:58:34.848287,2026-03-18 20:58:34.848287,1089,25469,2,21.6,349
2026-03-18 20:58:34.848287,2026-03-18 20:58:34.848287,1089,25475,3,6.4,350
2026-03-18 20:58:34.848287,2026-03-18 20:58:34.848287,1089,25487,4,5.3,351
2026-03-18 20:58:34.848287,2026-03-18 20:58:34.848287,1089,25472,5,3.4,352
2026-03-18 20:58:35.049234,2026-03-18 20:58:35.049234,1090,25493,1,28.6,353
2026-03-18 20:58:35.049234,2026-03-18 20:58:35.049234,1090,25499,2,16.6,354
2026-03-18 20:58:35.049234,2026-03-18 20:58:35.049234,1090,25489,3,13.7,355
2026-03-18 20:58:35.049234,2026-03-18 20:58:35.049234,1090,25490,4,13.5,356
2026-03-18 20:58:35.049234,2026-03-18 20:58:35.049234,1090,25494,5,5.6,357
2026-03-18 20:58:35.2231,2026-03-18 20:58:35.2231,1091,25511,1,26.7,358
2026-03-18 20:58:35.2231,2026-03-18 20:58:35.2231,1091,25509,2,24.6,359
2026-03-18 20:58:35.2231,2026-03-18 20:58:35.2231,1091,25517,3,12.9,360
2026-03-18 20:58:35.2231,2026-03-18 20:58:35.2231,1091,25519,4,6.6,361
2026-03-18 20:58:35.2231,2026-03-18 20:58:35.2231,1091,25520,5,4.1,362
2026-03-18 20:58:35.383459,2026-03-18 20:58:35.383459,1092,25546,1,42.8,363
2026-03-18 20:58:35.383459,2026-03-18 20:58:35.383459,1092,25532,2,21.5,364
2026-03-18 20:58:35.383459,2026-03-18 20:58:35.383459,1092,25530,3,10.9,365
2026-03-18 20:58:35.383459,2026-03-18 20:58:35.383459,1092,25529,4,7.6,366
2026-03-18 20:58:35.383459,2026-03-18 20:58:35.383459,1092,25534,5,4.9,367
2026-03-18 20:58:38.323185,2026-03-18 20:58:38.323185,24,25549,1,28.3,368
2026-03-18 20:58:38.323185,2026-03-18 20:58:38.323185,24,25555,2,22.5,369
2026-03-18 20:58:38.323185,2026-03-18 20:58:38.323185,24,25550,3,9,370
2026-03-18 20:58:38.323185,2026-03-18 20:58:38.323185,24,25553,4,5.1,371
2026-03-18 20:58:38.323185,2026-03-18 20:58:38.323185,24,25563,5,5,372
2026-03-18 20:58:38.556038,2026-03-18 20:58:38.556038,25,25570,1,26.8,373
2026-03-18 20:58:38.556038,2026-03-18 20:58:38.556038,25,25572,2,14.5,374
2026-03-18 20:58:38.556038,2026-03-18 20:58:38.556038,25,25584,3,10.1,375
2026-03-18 20:58:38.556038,2026-03-18 20:58:38.556038,25,25569,4,9.5,376
2026-03-18 20:58:38.556038,2026-03-18 20:58:38.556038,25,25578,5,7.5,377
2026-03-18 20:58:38.738955,2026-03-18 20:58:38.738955,26,25589,1,19.7,378
2026-03-18 20:58:38.738955,2026-03-18 20:58:38.738955,26,25591,2,14.8,379
2026-03-18 20:58:38.738955,2026-03-18 20:58:38.738955,26,25595,3,9.4,380
2026-03-18 20:58:38.738955,2026-03-18 20:58:38.738955,26,25594,4,9.3,381
2026-03-18 20:58:38.738955,2026-03-18 20:58:38.738955,26,25608,5,8.2,382
2026-03-18 20:58:39.014079,2026-03-18 20:58:39.014079,27,25609,1,14.7,383
2026-03-18 20:58:39.014079,2026-03-18 20:58:39.014079,27,25615,2,11.5,384
2026-03-18 20:58:39.014079,2026-03-18 20:58:39.014079,27,25611,3,11,385
2026-03-18 20:58:39.014079,2026-03-18 20:58:39.014079,27,25619,4,9.3,386
2026-03-18 20:58:39.014079,2026-03-18 20:58:39.014079,27,25624,5,8.7,387
2026-03-18 20:58:39.241306,2026-03-18 20:58:39.241306,28,25631,1,18,388
2026-03-18 20:58:39.241306,2026-03-18 20:58:39.241306,28,25643,2,14.5,389
2026-03-18 20:58:39.241306,2026-03-18 20:58:39.241306,28,25640,3,12.7,390
2026-03-18 20:58:39.241306,2026-03-18 20:58:39.241306,28,25629,4,8.6,391
2026-03-18 20:58:39.241306,2026-03-18 20:58:39.241306,28,25632,5,7.6,392
2026-03-18 20:58:39.476045,2026-03-18 20:58:39.476045,29,25654,1,22.8,393
2026-03-18 20:58:39.476045,2026-03-18 20:58:39.476045,29,25653,2,16.3,394
2026-03-18 20:58:39.476045,2026-03-18 20:58:39.476045,29,25652,3,15.7,395
2026-03-18 20:58:39.476045,2026-03-18 20:58:39.476045,29,25650,4,11.4,396
2026-03-18 20:58:39.476045,2026-03-18 20:58:39.476045,29,25665,5,6.9,397
2026-03-18 20:58:39.681193,2026-03-18 20:58:39.681193,30,25671,1,27.6,398
2026-03-18 20:58:39.681193,2026-03-18 20:58:39.681193,30,25685,2,10.5,399
2026-03-18 20:58:39.681193,2026-03-18 20:58:39.681193,30,25670,3,9.9,400
2026-03-18 20:58:39.681193,2026-03-18 20:58:39.681193,30,25669,4,8.8,401
2026-03-18 20:58:39.681193,2026-03-18 20:58:39.681193,30,25675,5,7.4,402
2026-03-18 20:58:39.914168,2026-03-18 20:58:39.914168,31,25695,1,14.8,403
2026-03-18 20:58:39.914168,2026-03-18 20:58:39.914168,31,25691,2,13.6,404
2026-03-18 20:58:39.914168,2026-03-18 20:58:39.914168,31,25697,3,13.1,405
2026-03-18 20:58:39.914168,2026-03-18 20:58:39.914168,31,25690,4,10,406
2026-03-18 20:58:39.914168,2026-03-18 20:58:39.914168,31,25694,5,9.3,407
2026-03-18 20:58:40.106251,2026-03-18 20:58:40.106251,32,25723,1,21.6,408
2026-03-18 20:58:40.106251,2026-03-18 20:58:40.106251,32,25712,2,11.9,409
2026-03-18 20:58:40.106251,2026-03-18 20:58:40.106251,32,25711,3,10.6,410
2026-03-18 20:58:40.106251,2026-03-18 20:58:40.106251,32,25709,4,10.2,411
2026-03-18 20:58:40.106251,2026-03-18 20:58:40.106251,32,25710,5,6,412
2026-03-18 20:58:40.299395,2026-03-18 20:58:40.299395,1093,25732,1,20.7,413
2026-03-18 20:58:40.299395,2026-03-18 20:58:40.299395,1093,25733,2,20,414
2026-03-18 20:58:40.299395,2026-03-18 20:58:40.299395,1093,25729,3,11.1,415
2026-03-18 20:58:40.299395,2026-03-18 20:58:40.299395,1093,25731,4,9,416
2026-03-18 20:58:40.299395,2026-03-18 20:58:40.299395,1093,25747,5,7.1,417
2026-03-18 20:58:40.426848,2026-03-18 20:58:40.426848,1094,25755,1,24.5,418
2026-03-18 20:58:40.426848,2026-03-18 20:58:40.426848,1094,25750,2,15.3,419
2026-03-18 20:58:40.426848,2026-03-18 20:58:40.426848,1094,25757,3,10.1,420
2026-03-18 20:58:40.426848,2026-03-18 20:58:40.426848,1094,25749,4,9.6,421
2026-03-18 20:58:40.426848,2026-03-18 20:58:40.426848,1094,25751,5,8,422
2026-03-18 20:58:40.555659,2026-03-18 20:58:40.555659,1095,25777,1,40.4,423
2026-03-18 20:58:40.555659,2026-03-18 20:58:40.555659,1095,25772,2,13,424
2026-03-18 20:58:40.555659,2026-03-18 20:58:40.555659,1095,25770,3,10.7,425
2026-03-18 20:58:40.555659,2026-03-18 20:58:40.555659,1095,25769,4,6.4,426
2026-03-18 20:58:40.555659,2026-03-18 20:58:40.555659,1095,25771,5,5.4,427
2026-03-18 20:58:40.689307,2026-03-18 20:58:40.689307,1096,25798,1,34.2,428
2026-03-18 20:58:40.689307,2026-03-18 20:58:40.689307,1096,25795,2,16.4,429
2026-03-18 20:58:40.689307,2026-03-18 20:58:40.689307,1096,25789,3,11,430
2026-03-18 20:58:40.689307,2026-03-18 20:58:40.689307,1096,25806,4,8.7,431
2026-03-18 20:58:40.689307,2026-03-18 20:58:40.689307,1096,25791,5,6.6,432
2026-03-18 20:58:40.872087,2026-03-18 20:58:40.872087,1097,25809,1,31.9,433
2026-03-18 20:58:40.872087,2026-03-18 20:58:40.872087,1097,25824,2,7.6,434
2026-03-18 20:58:40.872087,2026-03-18 20:58:40.872087,1097,25817,3,6.8,435
2026-03-18 20:58:40.872087,2026-03-18 20:58:40.872087,1097,25812,4,6.5,436
2026-03-18 20:58:40.872087,2026-03-18 20:58:40.872087,1097,25816,5,6.4,437
2026-03-18 20:58:41.018108,2026-03-18 20:58:41.018108,1098,25829,1,22.6,438
2026-03-18 20:58:41.018108,2026-03-18 20:58:41.018108,1098,25832,2,20.1,439
2026-03-18 20:58:41.018108,2026-03-18 20:58:41.018108,1098,25834,3,9.5,440
2026-03-18 20:58:41.018108,2026-03-18 20:58:41.018108,1098,25841,4,8.8,441
2026-03-18 20:58:41.018108,2026-03-18 20:58:41.018108,1098,25830,5,6.9,442
2026-03-18 20:58:41.220342,2026-03-18 20:58:41.220342,1099,25861,1,24.8,443
2026-03-18 20:58:41.220342,2026-03-18 20:58:41.220342,1099,25851,2,21.1,444
2026-03-18 20:58:41.220342,2026-03-18 20:58:41.220342,1099,25850,3,13.2,445
2026-03-18 20:58:41.220342,2026-03-18 20:58:41.220342,1099,25853,4,11.1,446
2026-03-18 20:58:41.220342,2026-03-18 20:58:41.220342,1099,25849,5,7.4,447
2026-03-18 20:58:41.49627,2026-03-18 20:58:41.49627,1100,25870,1,22.6,448
2026-03-18 20:58:41.49627,2026-03-18 20:58:41.49627,1100,25885,2,16.8,449
2026-03-18 20:58:41.49627,2026-03-18 20:58:41.49627,1100,25869,3,9.6,450
2026-03-18 20:58:41.49627,2026-03-18 20:58:41.49627,1100,25874,4,9.4,451
2026-03-18 20:58:41.49627,2026-03-18 20:58:41.49627,1100,25882,5,7.9,452
2026-03-18 20:58:41.698631,2026-03-18 20:58:41.698631,1101,25897,1,16.3,453
2026-03-18 20:58:41.698631,2026-03-18 20:58:41.698631,1101,25893,2,14.5,454
2026-03-18 20:58:41.698631,2026-03-18 20:58:41.698631,1101,25889,3,13.2,455
2026-03-18 20:58:41.698631,2026-03-18 20:58:41.698631,1101,25908,4,9.7,456
2026-03-18 20:58:41.698631,2026-03-18 20:58:41.698631,1101,25894,5,7.3,457
2026-03-18 20:58:41.908353,2026-03-18 20:58:41.908353,1102,25920,1,18.4,458
2026-03-18 20:58:41.908353,2026-03-18 20:58:41.908353,1102,25913,2,18,459
2026-03-18 20:58:41.908353,2026-03-18 20:58:41.908353,1102,25917,3,15,460
2026-03-18 20:58:41.908353,2026-03-18 20:58:41.908353,1102,25910,4,10.3,461
2026-03-18 20:58:41.908353,2026-03-18 20:58:41.908353,1102,25911,5,10.2,462
2026-03-18 20:58:42.389704,2026-03-18 20:58:42.389704,1103,25939,1,24.4,463
2026-03-18 20:58:42.389704,2026-03-18 20:58:42.389704,1103,25932,2,16.7,464
2026-03-18 20:58:42.389704,2026-03-18 20:58:42.389704,1103,25929,3,12,465
2026-03-18 20:58:42.389704,2026-03-18 20:58:42.389704,1103,25931,4,10.6,466
2026-03-18 20:58:42.389704,2026-03-18 20:58:42.389704,1103,25945,5,5,467
2026-03-18 20:58:42.560252,2026-03-18 20:58:42.560252,1104,25956,1,17.1,468
2026-03-18 20:58:42.560252,2026-03-18 20:58:42.560252,1104,25955,2,16,469
2026-03-18 20:58:42.560252,2026-03-18 20:58:42.560252,1104,25951,3,12.5,470
2026-03-18 20:58:42.560252,2026-03-18 20:58:42.560252,1104,25958,4,11.3,471
2026-03-18 20:58:42.560252,2026-03-18 20:58:42.560252,1104,25953,5,6.4,472
2026-03-18 20:58:42.747424,2026-03-18 20:58:42.747424,1105,25977,1,56.6,473
2026-03-18 20:58:42.747424,2026-03-18 20:58:42.747424,1105,25970,2,9.1,474
2026-03-18 20:58:42.747424,2026-03-18 20:58:42.747424,1105,25971,3,6.5,475
2026-03-18 20:58:42.747424,2026-03-18 20:58:42.747424,1105,25973,4,5.5,476
2026-03-18 20:58:42.747424,2026-03-18 20:58:42.747424,1105,25978,5,4.8,477
2026-03-18 20:58:45.616256,2026-03-18 20:58:45.616256,16,25993,1,53.3,478
2026-03-18 20:58:45.616256,2026-03-18 20:58:45.616256,16,26008,2,6.5,479
2026-03-18 20:58:45.616256,2026-03-18 20:58:45.616256,16,25989,3,6.3,480
2026-03-18 20:58:45.616256,2026-03-18 20:58:45.616256,16,25995,4,5.5,481
2026-03-18 20:58:45.616256,2026-03-18 20:58:45.616256,16,25991,5,4.4,482
2026-03-18 20:58:45.836873,2026-03-18 20:58:45.836873,17,26023,1,26.3,483
2026-03-18 20:58:45.836873,2026-03-18 20:58:45.836873,17,26009,2,19.8,484
2026-03-18 20:58:45.836873,2026-03-18 20:58:45.836873,17,26011,3,14.6,485
2026-03-18 20:58:45.836873,2026-03-18 20:58:45.836873,17,26010,4,7.2,486
2026-03-18 20:58:45.836873,2026-03-18 20:58:45.836873,17,26016,5,6.7,487
2026-03-18 20:58:46.03518,2026-03-18 20:58:46.03518,18,26048,1,21.3,488
2026-03-18 20:58:46.03518,2026-03-18 20:58:46.03518,18,26031,2,14.3,489
2026-03-18 20:58:46.03518,2026-03-18 20:58:46.03518,18,26037,3,10.3,490
2026-03-18 20:58:46.03518,2026-03-18 20:58:46.03518,18,26041,4,9.6,491
2026-03-18 20:58:46.03518,2026-03-18 20:58:46.03518,18,26033,5,9,492
2026-03-18 20:58:46.245708,2026-03-18 20:58:46.245708,19,26051,1,29.1,493
2026-03-18 20:58:46.245708,2026-03-18 20:58:46.245708,19,26054,2,14.3,494
2026-03-18 20:58:46.245708,2026-03-18 20:58:46.245708,19,26049,3,11.4,495
2026-03-18 20:58:46.245708,2026-03-18 20:58:46.245708,19,26053,4,9.1,496
2026-03-18 20:58:46.245708,2026-03-18 20:58:46.245708,19,26050,5,6.6,497
2026-03-18 20:58:46.376102,2026-03-18 20:58:46.376102,20,26077,1,27.1,498
2026-03-18 20:58:46.376102,2026-03-18 20:58:46.376102,20,26069,2,12.5,499
2026-03-18 20:58:46.376102,2026-03-18 20:58:46.376102,20,26070,3,9.8,500
2026-03-18 20:58:46.376102,2026-03-18 20:58:46.376102,20,26081,4,8.6,501
2026-03-18 20:58:46.376102,2026-03-18 20:58:46.376102,20,26074,5,7.9,502
2026-03-18 20:58:46.54817,2026-03-18 20:58:46.54817,21,26092,1,23.5,503
2026-03-18 20:58:46.54817,2026-03-18 20:58:46.54817,21,26090,2,22.6,504
2026-03-18 20:58:46.54817,2026-03-18 20:58:46.54817,21,26089,3,16.5,505
2026-03-18 20:58:46.54817,2026-03-18 20:58:46.54817,21,26094,4,7.5,506
2026-03-18 20:58:46.54817,2026-03-18 20:58:46.54817,21,26091,5,6.2,507
2026-03-18 20:58:46.711037,2026-03-18 20:58:46.711037,22,26113,1,24.7,508
2026-03-18 20:58:46.711037,2026-03-18 20:58:46.711037,22,26119,2,19.2,509
2026-03-18 20:58:46.711037,2026-03-18 20:58:46.711037,22,26120,3,11.3,510
2026-03-18 20:58:46.711037,2026-03-18 20:58:46.711037,22,26109,4,10.6,511
2026-03-18 20:58:46.711037,2026-03-18 20:58:46.711037,22,26117,5,5.4,512
2026-03-18 20:58:46.843838,2026-03-18 20:58:46.843838,23,26138,1,28.7,513
2026-03-18 20:58:46.843838,2026-03-18 20:58:46.843838,23,26132,2,16.4,514
2026-03-18 20:58:46.843838,2026-03-18 20:58:46.843838,23,26131,3,16.3,515
2026-03-18 20:58:46.843838,2026-03-18 20:58:46.843838,23,26129,4,7.4,516
2026-03-18 20:58:46.843838,2026-03-18 20:58:46.843838,23,26139,5,7.3,517
2026-03-18 20:58:47.031073,2026-03-18 20:58:47.031073,1106,26152,1,26.1,518
2026-03-18 20:58:47.031073,2026-03-18 20:58:47.031073,1106,26151,2,22.4,519
2026-03-18 20:58:47.031073,2026-03-18 20:58:47.031073,1106,26163,3,21.8,520
2026-03-18 20:58:47.031073,2026-03-18 20:58:47.031073,1106,26150,4,7.6,521
2026-03-18 20:58:47.031073,2026-03-18 20:58:47.031073,1106,26149,5,6.5,522
2026-03-18 20:58:47.211032,2026-03-18 20:58:47.211032,1107,26170,1,45.5,523
2026-03-18 20:58:47.211032,2026-03-18 20:58:47.211032,1107,26175,2,12.1,524
2026-03-18 20:58:47.211032,2026-03-18 20:58:47.211032,1107,26171,3,10.8,525
2026-03-18 20:58:47.211032,2026-03-18 20:58:47.211032,1107,26184,4,8.1,526
2026-03-18 20:58:47.211032,2026-03-18 20:58:47.211032,1107,26169,5,5.1,527
2026-03-18 20:58:47.465894,2026-03-18 20:58:47.465894,1108,26197,1,20.7,528
2026-03-18 20:58:47.465894,2026-03-18 20:58:47.465894,1108,26191,2,20.4,529
2026-03-18 20:58:47.465894,2026-03-18 20:58:47.465894,1108,26192,3,13.7,530
2026-03-18 20:58:47.465894,2026-03-18 20:58:47.465894,1108,26206,4,8.4,531
2026-03-18 20:58:47.465894,2026-03-18 20:58:47.465894,1108,26190,5,7.6,532
2026-03-18 20:58:47.662506,2026-03-18 20:58:47.662506,1109,26209,1,15.5,533
2026-03-18 20:58:47.662506,2026-03-18 20:58:47.662506,1109,26210,2,14.8,534
2026-03-18 20:58:47.662506,2026-03-18 20:58:47.662506,1109,26219,3,14.6,535
2026-03-18 20:58:47.662506,2026-03-18 20:58:47.662506,1109,26215,4,8,536
2026-03-18 20:58:47.662506,2026-03-18 20:58:47.662506,1109,26211,5,7.3,537
2026-03-18 20:58:47.868241,2026-03-18 20:58:47.868241,1110,26233,1,20.9,538
2026-03-18 20:58:47.868241,2026-03-18 20:58:47.868241,1110,26232,2,14,539
2026-03-18 20:58:47.868241,2026-03-18 20:58:47.868241,1110,26229,3,10.9,540
2026-03-18 20:58:47.868241,2026-03-18 20:58:47.868241,1110,26240,4,9.1,541
2026-03-18 20:58:47.868241,2026-03-18 20:58:47.868241,1110,26241,5,9,542
2026-03-18 20:58:48.074786,2026-03-18 20:58:48.074786,1111,26249,1,31.5,543
2026-03-18 20:58:48.074786,2026-03-18 20:58:48.074786,1111,26253,2,14.8,544
2026-03-18 20:58:48.074786,2026-03-18 20:58:48.074786,1111,26250,3,13.3,545
2026-03-18 20:58:48.074786,2026-03-18 20:58:48.074786,1111,26254,4,10.7,546
2026-03-18 20:58:48.074786,2026-03-18 20:58:48.074786,1111,26251,5,6,547
2026-03-18 20:58:48.233672,2026-03-18 20:58:48.233672,1112,26269,1,21.2,548
2026-03-18 20:58:48.233672,2026-03-18 20:58:48.233672,1112,26278,2,14.4,549
2026-03-18 20:58:48.233672,2026-03-18 20:58:48.233672,1112,26272,3,13.6,550
2026-03-18 20:58:48.233672,2026-03-18 20:58:48.233672,1112,26270,4,9.8,551
2026-03-18 20:58:48.233672,2026-03-18 20:58:48.233672,1112,26279,5,7.6,552
2026-03-18 20:58:48.437866,2026-03-18 20:58:48.437866,1113,26290,1,28.2,553
2026-03-18 20:58:48.437866,2026-03-18 20:58:48.437866,1113,26291,2,15.8,554
2026-03-18 20:58:48.437866,2026-03-18 20:58:48.437866,1113,26289,3,14.4,555
2026-03-18 20:58:48.437866,2026-03-18 20:58:48.437866,1113,26292,4,7.5,556
2026-03-18 20:58:48.437866,2026-03-18 20:58:48.437866,1113,26295,5,6.8,557
2026-03-18 20:58:48.579725,2026-03-18 20:58:48.579725,1114,26314,1,27.9,558
2026-03-18 20:58:48.579725,2026-03-18 20:58:48.579725,1114,26310,2,17.3,559
2026-03-18 20:58:48.579725,2026-03-18 20:58:48.579725,1114,26318,3,16.4,560
2026-03-18 20:58:48.579725,2026-03-18 20:58:48.579725,1114,26309,4,11.4,561
2026-03-18 20:58:48.579725,2026-03-18 20:58:48.579725,1114,26313,5,4.6,562
2026-03-18 20:58:48.728002,2026-03-18 20:58:48.728002,1115,26330,1,26,563
2026-03-18 20:58:48.728002,2026-03-18 20:58:48.728002,1115,26331,2,23.3,564
2026-03-18 20:58:48.728002,2026-03-18 20:58:48.728002,1115,26334,3,14.4,565
2026-03-18 20:58:48.728002,2026-03-18 20:58:48.728002,1115,26337,4,7.5,566
2026-03-18 20:58:48.728002,2026-03-18 20:58:48.728002,1115,26345,5,6.8,567
2026-03-18 20:58:48.926357,2026-03-18 20:58:48.926357,1116,26367,1,29.5,568
2026-03-18 20:58:48.926357,2026-03-18 20:58:48.926357,1116,26352,2,21.6,569
2026-03-18 20:58:48.926357,2026-03-18 20:58:48.926357,1116,26354,3,12.2,570
2026-03-18 20:58:48.926357,2026-03-18 20:58:48.926357,1116,26353,4,8.3,571
2026-03-18 20:58:48.926357,2026-03-18 20:58:48.926357,1116,26351,5,7.5,572
2026-03-18 20:58:49.168262,2026-03-18 20:58:49.168262,1117,26375,1,26.1,573
2026-03-18 20:58:49.168262,2026-03-18 20:58:49.168262,1117,26372,2,24.7,574
2026-03-18 20:58:49.168262,2026-03-18 20:58:49.168262,1117,26377,3,15.8,575
2026-03-18 20:58:49.168262,2026-03-18 20:58:49.168262,1117,26369,4,6,576
2026-03-18 20:58:49.168262,2026-03-18 20:58:49.168262,1117,26384,5,4,577
2026-03-18 20:58:49.398323,2026-03-18 20:58:49.398323,1118,26389,1,21.6,578
2026-03-18 20:58:49.398323,2026-03-18 20:58:49.398323,1118,26400,2,19.1,579
2026-03-18 20:58:49.398323,2026-03-18 20:58:49.398323,1118,26407,3,13.4,580
2026-03-18 20:58:49.398323,2026-03-18 20:58:49.398323,1118,26391,4,13,581
2026-03-18 20:58:49.398323,2026-03-18 20:58:49.398323,1118,26399,5,6.2,582
2026-03-18 20:58:49.58702,2026-03-18 20:58:49.58702,1119,26414,1,24.2,583
2026-03-18 20:58:49.58702,2026-03-18 20:58:49.58702,1119,26410,2,14.3,584
2026-03-18 20:58:49.58702,2026-03-18 20:58:49.58702,1119,26417,3,11.3,585
2026-03-18 20:58:49.58702,2026-03-18 20:58:49.58702,1119,26413,4,9.7,586
2026-03-18 20:58:49.58702,2026-03-18 20:58:49.58702,1119,26409,5,9,587
2026-03-18 20:58:54.360055,2026-03-18 20:58:54.360055,1120,26432,1,31.4,588
2026-03-18 20:58:54.360055,2026-03-18 20:58:54.360055,1120,26429,2,13.3,589
2026-03-18 20:58:54.360055,2026-03-18 20:58:54.360055,1120,26433,3,11.4,590
2026-03-18 20:58:54.360055,2026-03-18 20:58:54.360055,1120,26430,4,8,591
2026-03-18 20:58:54.360055,2026-03-18 20:58:54.360055,1120,26435,5,5.2,592
2026-03-18 20:58:54.640256,2026-03-18 20:58:54.640256,1121,26459,1,48.3,593
2026-03-18 20:58:54.640256,2026-03-18 20:58:54.640256,1121,26456,2,7.3,594
2026-03-18 20:58:54.640256,2026-03-18 20:58:54.640256,1121,26461,3,6.7,595
2026-03-18 20:58:54.640256,2026-03-18 20:58:54.640256,1121,26451,4,5.9,596
2026-03-18 20:58:54.640256,2026-03-18 20:58:54.640256,1121,26454,5,5.2,597
2026-03-18 20:58:54.828832,2026-03-18 20:58:54.828832,1122,26470,1,38.4,598
2026-03-18 20:58:54.828832,2026-03-18 20:58:54.828832,1122,26472,2,11.6,599
2026-03-18 20:58:54.828832,2026-03-18 20:58:54.828832,1122,26474,3,10.2,600
2026-03-18 20:58:54.828832,2026-03-18 20:58:54.828832,1122,26473,4,8.7,601
2026-03-18 20:58:54.828832,2026-03-18 20:58:54.828832,1122,26469,5,5.5,602
2026-03-18 20:58:55.030143,2026-03-18 20:58:55.030143,1123,26495,1,23.8,603
2026-03-18 20:58:55.030143,2026-03-18 20:58:55.030143,1123,26497,2,17.7,604
2026-03-18 20:58:55.030143,2026-03-18 20:58:55.030143,1123,26491,3,14.6,605
2026-03-18 20:58:55.030143,2026-03-18 20:58:55.030143,1123,26489,4,8.3,606
2026-03-18 20:58:55.030143,2026-03-18 20:58:55.030143,1123,26490,5,8,607
2026-03-18 20:58:55.248165,2026-03-18 20:58:55.248165,1124,26511,1,26.4,608
2026-03-18 20:58:55.248165,2026-03-18 20:58:55.248165,1124,26525,2,13.9,609
2026-03-18 20:58:55.248165,2026-03-18 20:58:55.248165,1124,26510,3,13.6,610
2026-03-18 20:58:55.248165,2026-03-18 20:58:55.248165,1124,26513,4,9,611
2026-03-18 20:58:55.248165,2026-03-18 20:58:55.248165,1124,26508,5,6.3,612
2026-03-18 20:58:55.395281,2026-03-18 20:58:55.395281,1125,26532,1,41.1,613
2026-03-18 20:58:55.395281,2026-03-18 20:58:55.395281,1125,26543,2,14.6,614
2026-03-18 20:58:55.395281,2026-03-18 20:58:55.395281,1125,26533,3,8.5,615
2026-03-18 20:58:55.395281,2026-03-18 20:58:55.395281,1125,26535,4,5.9,616
2026-03-18 20:58:55.395281,2026-03-18 20:58:55.395281,1125,26529,5,4.6,617
