id,team_id,previous_team_id,from_year,to_year,notes,created_at,updated_at
497,548,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
498,549,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
499,550,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
500,551,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
501,552,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
502,553,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
503,554,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
504,555,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
505,556,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
506,557,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
507,558,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
508,559,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
509,560,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
510,561,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
511,562,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
512,563,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
513,564,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
514,565,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
515,566,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
405,443,292,2021,,,2026-02-10 22:58:50.88428+00,2026-02-27 03:09:03.806713+00
516,567,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
517,568,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
518,569,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
519,570,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
520,571,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
521,572,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
522,573,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
523,574,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
524,575,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
525,576,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
526,577,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
527,578,,1952,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
528,579,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
529,580,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
530,581,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
531,582,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
532,583,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
533,584,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
534,585,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
535,586,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
536,587,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
537,588,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
538,589,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
539,590,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
540,591,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
541,592,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
542,593,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
543,594,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
544,595,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
545,596,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
546,597,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
547,598,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
548,599,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
549,600,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
550,601,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
551,602,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
552,603,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
553,604,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
554,605,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
555,606,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
556,607,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
557,608,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
558,609,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
559,610,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
560,611,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
561,612,,1953,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
562,613,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
563,614,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
564,615,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
565,616,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
566,617,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
567,618,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
568,619,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
569,620,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
570,621,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
571,622,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
572,623,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
573,624,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
574,625,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
575,626,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
576,627,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
577,628,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
578,629,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
579,630,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
580,631,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
581,632,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
582,633,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
583,634,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
584,635,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
585,636,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
586,637,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
587,638,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
588,639,,1954,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
589,640,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
590,641,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
591,642,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
592,643,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
593,644,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
594,645,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
595,646,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
596,647,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
597,648,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
598,649,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
599,650,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
600,651,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
601,652,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
602,653,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
603,654,,1955,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
604,655,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
605,656,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
606,657,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
607,658,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
608,659,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
609,660,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
610,661,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
611,662,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
612,663,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
613,664,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
614,665,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
615,666,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
616,667,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
617,668,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
618,669,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
619,670,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
620,671,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
621,672,,1956,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
622,673,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
623,674,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
624,675,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
625,676,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
626,677,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
627,678,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
628,679,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
629,680,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
630,681,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
631,682,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
632,683,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
633,684,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
634,685,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
635,686,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
636,687,,1957,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
637,688,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
638,689,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
639,690,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
640,691,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
641,692,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
642,693,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
643,694,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
644,695,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
645,696,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
646,697,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
647,698,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
648,699,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
649,700,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
650,701,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
651,702,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
652,703,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
653,704,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
654,705,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
655,706,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
656,707,,1958,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
657,708,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
658,709,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
659,710,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
660,711,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
661,712,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
662,713,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
663,714,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
664,715,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
665,716,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
666,717,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
667,718,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
668,719,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
669,720,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
670,721,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
671,722,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
672,723,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
673,724,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
674,725,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
675,726,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
676,727,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
677,728,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
678,729,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
679,730,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
680,731,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
681,732,,1959,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
682,733,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
683,734,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
684,735,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
685,736,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
686,737,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
687,738,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
688,739,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
689,740,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
690,741,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
691,742,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
692,743,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
693,744,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
694,745,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
695,746,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
696,747,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
697,748,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
698,749,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
699,750,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
700,751,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
701,752,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
702,753,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
703,754,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
704,755,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
705,756,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
706,757,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
707,758,,1960,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
708,759,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
709,760,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
710,761,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
711,762,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
712,763,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
713,764,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
714,765,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
715,766,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
716,767,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
717,768,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
718,769,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
719,770,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
720,771,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
721,772,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
723,774,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
724,775,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
725,776,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
726,777,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
727,778,,1961,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
728,779,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
729,780,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
730,781,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
731,782,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
732,783,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
733,784,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
734,785,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
735,786,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
736,787,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
737,788,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
738,789,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
739,790,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
740,791,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
741,792,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
742,793,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
743,794,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
744,795,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
745,796,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
746,797,,1962,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
747,798,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
748,799,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
749,800,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
750,801,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
751,802,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
752,803,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
753,804,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
754,805,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
755,806,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
756,807,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
757,808,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
758,809,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
759,810,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
760,811,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
761,812,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
762,813,,1963,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
763,814,,1964,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
764,815,,1964,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
765,816,,1964,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
766,817,,1964,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
767,818,,1964,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
768,819,,1964,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
769,820,,1964,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
770,821,,1964,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
771,822,,1964,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
772,823,,1965,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
773,824,,1965,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
774,825,,1965,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
775,826,,1965,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
776,827,,1965,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
777,828,,1965,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
778,829,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
779,830,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
780,831,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
781,832,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
782,833,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
783,834,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
784,835,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
785,836,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
786,837,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
787,838,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
788,839,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
789,840,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
790,841,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
791,842,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
792,843,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
793,844,,1966,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
794,845,,1967,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
795,846,,1967,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
796,847,,1967,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
797,848,,1967,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
798,849,,1967,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
799,850,,1967,,,2026-02-10 22:58:50.88428+00,2026-02-10 22:58:50.88428+00
